customerID,churn_prob,segment
8932-CZHRQ,0.0524084489215639,Loyal
0386-CWRGM,0.016783604729535894,Loyal
5515-RUGKN,0.27118685197288644,Dormant
0404-AHASP,0.011798885127397669,Loyal
7279-NMVJC,0.047403376393695705,Loyal
2081-VEYEH,0.3915905198624098,Dormant
6407-UTSLV,0.7366608406344404,At Risk
4116-TZAQJ,0.4129010435786298,Dormant
9060-HJJRW,0.11222517069856427,Loyal
2587-YNLES,0.02614272265702998,Loyal
7398-SKNQZ,0.7445474844624979,At Risk
5935-FCCNB,0.594284573138964,Dormant
1958-RNRKS,0.19132226146601494,Loyal
5136-RGMZO,0.17665984574865923,Loyal
8345-MVDYC,0.022139056576403644,Loyal
8226-BXGES,0.05752510319465896,Loyal
3877-JRJIP,0.70126881684829,At Risk
8375-DKEBR,0.8221329632907244,At Risk
9705-IOVQQ,0.17152943385170846,Loyal
1015-OWJKI,0.1259872814198886,Loyal
7511-YMXVQ,0.5003636969859842,Dormant
2040-XBAVJ,0.02436079248659566,Loyal
7551-JOHTI,0.3322996625865743,Dormant
8887-IPQNC,0.3396546357121549,Dormant
8646-JCOMS,0.07173524439085005,Loyal
9804-ICWBG,0.8221329632907244,At Risk
1222-KJNZD,0.07040945359971727,Loyal
0106-GHRQR,0.22722976701439956,Dormant
5318-IXUZF,0.767968970867615,At Risk
3768-VHXQO,0.01698987908232893,Loyal
8952-WCVCD,0.27431127317088855,Dormant
2418-TPEUN,0.019342146366953986,Loyal
3963-RYFNS,0.02593038288575971,Loyal
3198-VELRD,0.7749096062409213,At Risk
8540-ZQGEA,0.022072966246990944,Loyal
1320-REHCS,0.3941798717794861,Dormant
4137-JOPHL,0.048433928871519975,Loyal
9436-ZBZCT,0.628161806464825,At Risk
7801-CEDNV,0.052685228199933036,Loyal
2057-BOYKM,0.031003563325149735,Loyal
3658-QQJYD,0.05236323810425856,Loyal
1803-BGNBD,0.24267906221024643,Dormant
0134-XWXCE,0.08354641422032072,Loyal
6950-TWMYB,0.038616947408349346,Loyal
5848-FHRFC,0.01698987908232893,Loyal
2243-FNMMI,0.07587422586328962,Loyal
2511-MORQY,0.07762123175195088,Loyal
5356-KZCKT,0.01610266679228162,Loyal
9470-XCCEM,0.3882311357854806,Dormant
6519-CFDBX,0.6278870562793197,At Risk
3902-MIVLE,0.01957442676302594,Loyal
0409-WTMPL,0.22064658805547357,Dormant
8763-KIAFH,0.03281378406015371,Loyal
3669-WHAFY,0.0326142145174559,Loyal
3055-VTCGS,0.050382329113439865,Loyal
3144-KMTWZ,0.16352491997144078,Loyal
7279-BUYWN,0.4388749523389673,Dormant
7156-MHUGY,0.6620291122704061,At Risk
7198-GLXTC,0.6745577441124205,At Risk
2007-QVGAW,0.01680622306756947,Loyal
5207-PLSTK,0.4803870183282263,Dormant
2307-FYNNL,0.08835875728291694,Loyal
5605-XNWEN,0.011670676160370397,Loyal
2155-AMQRX,0.11720288069395426,Loyal
6181-AXXYF,0.011798885127397669,Loyal
5091-HFAZW,0.6155867977343048,At Risk
0516-VRYBW,0.04267078069763958,Loyal
2519-LBNQL,0.33444745584479213,Dormant
8623-ULFNQ,0.15531524860735632,Loyal
8380-PEFPE,0.8108872645461263,At Risk
5687-DKDTV,0.1308755927202917,Loyal
1568-LJSZU,0.025732004454352923,Loyal
7530-HDYDS,0.2998799874289615,Dormant
7789-HKSBS,0.27431127317088855,Dormant
7416-CKTEP,0.019342146366953986,Loyal
2586-CWXVV,0.24898208898840726,Dormant
3096-IZETN,0.4700899267635045,Dormant
2348-KCJLT,0.0610666265610497,Loyal
8401-EMUWF,0.1381478594623308,Loyal
4193-IBKSW,0.011798885127397669,Loyal
5377-NDTOU,0.015309099330855577,Loyal
5922-ABDVO,0.34026866781558895,Dormant
2474-LCNUE,0.2138679590887752,Dormant
0839-QNXME,0.01768161816666884,Loyal
3506-OVLKD,0.030342595070512925,Loyal
9172-ANCRX,0.7593940478103036,At Risk
6650-VJONK,0.4995416403796687,Dormant
2178-PMGCJ,0.300716566699352,Dormant
7492-TAFJD,0.047761800173343305,Loyal
2773-MADBQ,0.024040896886340993,Loyal
6016-LVTJQ,0.0674378034304704,Loyal
7860-KSUGX,0.01949409998751915,Loyal
8966-KZXXA,0.018275258582866688,Loyal
6910-HADCM,0.8263346863284673,At Risk
4816-LXZYW,0.4235900411123417,Dormant
9606-PBKBQ,0.5415602707945758,Dormant
5149-QYTTU,0.03947582607811265,Loyal
2070-XYMFH,0.31973179982147365,Dormant
2085-BOJKI,0.2553433897994636,Dormant
0817-HSUSE,0.44701956032286294,Dormant
5442-PPTJY,0.026234402011455913,Loyal
1927-QEWMY,0.011798885127397669,Loyal
1663-MHLHE,0.1259872814198886,Loyal
5663-QBGIS,0.06203515323225663,Loyal
4450-MDZFX,0.12984778340553785,Loyal
6701-DHKWQ,0.029415709046164654,Loyal
7554-AKDQF,0.3146514029410582,Dormant
3536-IQCTX,0.44994077498237434,Dormant
4911-BANWH,0.3877957515487548,Dormant
8496-EJAUI,0.4909833874754439,Dormant
0794-YVSGE,0.011798885127397669,Loyal
5423-BHIXO,0.249992626807268,Dormant
6908-VVYHM,0.34033800946961656,Dormant
2959-EEXWB,0.2080406941986273,Dormant
1839-UMACK,0.037436054315667974,Loyal
3030-YDNRM,0.6149891823771242,At Risk
7321-KKSDU,0.018030295939314496,Loyal
3402-XRIUO,0.0918223560714556,Loyal
3132-TVFDZ,0.5613671311259999,Dormant
8286-AFUYI,0.39569047355731685,Dormant
8080-DDEMJ,0.6982390447508835,At Risk
8356-WUAOJ,0.607658532379349,At Risk
6365-MTGZX,0.5860529880047535,Dormant
1349-WXNGG,0.36329176630767296,Dormant
8058-DMYRU,0.4515895761061058,Dormant
9350-ZXYJC,0.02917449633095239,Loyal
6990-YNRIO,0.09905239512359786,Loyal
8958-JPTRR,0.03973336109587736,Loyal
6959-GQEGV,0.2599530289637609,Dormant
3173-WSSUE,0.012167833329246805,Loyal
1265-HVPZB,0.04439409941504803,Loyal
4115-UMJFQ,0.10771302380123303,Loyal
7369-TRPFD,0.02928756099420176,Loyal
1098-KFQEC,0.019552963472734525,Loyal
7190-XHTWJ,0.03426186139532555,Loyal
0621-TWIEM,0.3630549623498887,Dormant
3537-RYBHH,0.1529210501310409,Loyal
2485-ITVKB,0.772396791532175,At Risk
3669-OYSJI,0.5550090895699517,Dormant
1612-EOHDH,0.6982390447508835,At Risk
6702-OHFWR,0.8358137882897618,At Risk
5296-BFCYD,0.019035931416928328,Loyal
4510-PYUSH,0.2573704550406217,Dormant
9359-JANWS,0.020030885598865882,Loyal
7517-SAWMO,0.39590828942720874,Dormant
4143-HHPMK,0.47356283175023367,Dormant
3279-DYZQM,0.012003734003759528,Loyal
7054-LGEQW,0.5921606495866006,Dormant
0523-VNGTF,0.25307466428097974,Dormant
9575-IWCAZ,0.050280746915821635,Loyal
7105-MXJLL,0.06457496100097948,Loyal
7064-FRRSW,0.2946194992520357,Dormant
7940-UQQUG,0.12652662998505518,Loyal
0923-PNFUB,0.6819788559826593,At Risk
3961-SXAXY,0.4995416403796687,Dormant
7010-BRBUU,0.011798885127397669,Loyal
3566-HJGPK,0.6240729404079107,At Risk
3062-ICYZQ,0.5112149401989642,Dormant
9938-PRCVK,0.018275258582866688,Loyal
0973-KYVNF,0.017999167316217073,Loyal
5129-HHMZC,0.022200483875731668,Loyal
9637-CDTKZ,0.02593038288575971,Loyal
3946-JEWRQ,0.21601758034168583,Dormant
7873-CVMAW,0.016572772074863684,Loyal
0463-WZZKO,0.17017462324751886,Loyal
3494-JCHRQ,0.8221329632907244,At Risk
6474-FVJLC,0.770452327027339,At Risk
4524-QCSSM,0.19493416238322134,Loyal
5832-EXGTT,0.11798977908147089,Loyal
8840-DQLGN,0.22701601551229664,Dormant
2039-JONDJ,0.0487246076519891,Loyal
7217-JYHOQ,0.0807342959409251,Loyal
6695-FRVEC,0.022001352670467076,Loyal
4547-LYTDD,0.2786958197749907,Dormant
9894-QMIMJ,0.07113366070751304,Loyal
8069-YQQAJ,0.30255092728330296,Dormant
6770-XUAGN,0.4638546916262344,Dormant
4193-ORFCL,0.6716608995601678,At Risk
1636-NTNCO,0.5197358556067103,Dormant
3466-WAESX,0.2726392156615088,Dormant
9281-PKKZE,0.33698422778194326,Dormant
3638-VBZTA,0.024659724714035228,Loyal
7459-IMVYU,0.11902315869179518,Loyal
7776-QWNFX,0.17438568983938763,Loyal
6689-TCZHQ,0.58712655340118,Dormant
8563-OYMQY,0.4216071634336365,Dormant
0754-EEBDC,0.028524761514398277,Loyal
5777-ZPQNC,0.05794676168644477,Loyal
1951-IEYXM,0.017334719105902216,Loyal
3318-NMQXL,0.7843617075675511,At Risk
3143-ILDAL,0.2613388956371496,Dormant
1022-RKXDR,0.029621380673352102,Loyal
2361-FJWNO,0.06390370884172028,Loyal
2272-UOINI,0.19172833891112562,Loyal
8232-UTFOZ,0.01698987908232893,Loyal
3750-YHRYO,0.050280746915821635,Loyal
6637-KYRCV,0.6191619556515507,At Risk
5668-MEISB,0.057974469006114054,Loyal
0129-QMPDR,0.03435093996763873,Loyal
7188-CBBBA,0.23300643837886315,Dormant
5356-CSVSQ,0.36636731993510274,Dormant
3221-CJMSG,0.12684324422027818,Loyal
4720-VSTSI,0.30681708232850624,Dormant
3219-JQRSL,0.016572772074863684,Loyal
2801-NISEI,0.10220802476784062,Loyal
3946-MHCZW,0.5866890566202044,Dormant
4623-ZKHLY,0.07918606111926677,Loyal
6732-VAILE,0.03470917150844088,Loyal
8201-AAXCB,0.20284156853628382,Dormant
7696-CFTAT,0.018275258582866688,Loyal
1845-CSBRZ,0.3235138901743133,Dormant
2123-VSCOT,0.024292262185478326,Loyal
6651-AZVTJ,0.5863314693159538,Dormant
4566-GOLUK,0.42278866625022987,Dormant
2484-DGXPZ,0.06951516331096909,Loyal
2018-QKYGT,0.8695080540676239,At Risk
2792-VPPET,0.19602398484506225,Loyal
7409-JURKQ,0.2871191816686007,Dormant
3247-MHJKM,0.39738603655343024,Dormant
1964-SVLEA,0.0383109164915982,Loyal
4587-NUKOX,0.536470154126888,Dormant
7297-DVYGA,0.030019007603514145,Loyal
2239-CGBUZ,0.045181038122038844,Loyal
0854-UYHZD,0.025310114530191115,Loyal
7243-LCGGZ,0.29255868422585607,Dormant
8267-KFGYD,0.41626224254904215,Dormant
4890-VMUAV,0.04086329605201413,Loyal
9261-WDCAF,0.44379004470369315,Dormant
3764-MNMOI,0.012866915568043593,Loyal
7442-YGZFK,0.4975467915782586,Dormant
0420-BWTPW,0.29742026592395215,Dormant
8229-BUJHX,0.012167833329246805,Loyal
7449-HVPIV,0.25325352285420855,Dormant
5504-WSIUR,0.07173524439085005,Loyal
8183-ONMXC,0.6745577441124205,At Risk
8466-PZBLH,0.07127840545432133,Loyal
9614-RMGHA,0.23883429800869999,Dormant
8735-IJJEG,0.19205674914812712,Loyal
0564-MUUQK,0.3278802354116824,Dormant
5054-IEXZT,0.8413945592058147,At Risk
5834-ASPWA,0.8413945592058147,At Risk
0701-RFGFI,0.38985861248729886,Dormant
0019-EFAEP,0.034761293304951396,Loyal
5619-PTMIK,0.20080001091741692,Dormant
3737-XBQDD,0.3801406068679236,Dormant
5882-CMAZQ,0.4189152604265004,Dormant
5846-QFDFI,0.2318173922095924,Dormant
4445-KWOKW,0.06915719941975526,Loyal
3511-APPBJ,0.30039174028002574,Dormant
7967-HYCDE,0.34872145380810937,Dormant
2430-RRYUW,0.052323561076425176,Loyal
3948-XHGNA,0.1350903911163111,Loyal
3723-BFBGR,0.14526147755454138,Loyal
0565-IYCGT,0.04834482789626548,Loyal
5447-WZAFP,0.20960605198297275,Dormant
5110-CHOPY,0.07169952067103172,Loyal
5445-UTODQ,0.7199950520700136,At Risk
4425-OWHWB,0.03882052221853406,Loyal
7892-QVYKW,0.3749179226899033,Dormant
9675-ICXCT,0.02423883902119053,Loyal
1024-VRZHF,0.6060127620942742,At Risk
4703-MQYKT,0.019723196446000124,Loyal
9497-QCMMS,0.8845895430688843,At Risk
5692-ICXLW,0.5195457128959332,Dormant
0602-DDUML,0.024822535615067646,Loyal
2208-MPXIO,0.01807796348962997,Loyal
1960-UYCNN,0.6697755093173657,At Risk
0348-SDKOL,0.32902431282444694,Dormant
3190-FZATL,0.09886294619353617,Loyal
7336-RLLRH,0.04827796844054895,Loyal
4373-MAVJG,0.6008168374677616,At Risk
8901-HJXTF,0.2544696099485549,Dormant
7710-JSYOA,0.044803907467784794,Loyal
5419-KLXBN,0.4248046534418258,Dormant
3424-NMNBO,0.33761131929859417,Dormant
9885-MFVSU,0.025962166074137323,Loyal
4514-GFCFI,0.6218065801273774,At Risk
0607-MVMGC,0.08115475735480321,Loyal
3365-SAIGS,0.5767840992505983,Dormant
9828-AOQLM,0.6788453703060863,At Risk
8022-BECSI,0.03872031791451094,Loyal
8000-REIQB,0.8221329632907244,At Risk
9993-LHIEB,0.02096041515730186,Loyal
0266-CLZKZ,0.10047127562171812,Loyal
7615-ESMYF,0.6542371008267073,At Risk
3858-VOBET,0.41731940679629026,Dormant
7020-OZKXZ,0.4614760765451737,Dormant
3977-QCRSL,0.13322540803567656,Loyal
0017-DINOC,0.03530409564681981,Loyal
1447-PJGGA,0.14911768833832673,Loyal
8565-CLBZW,0.3878015175514507,Dormant
9139-WQQDY,0.163466227903505,Loyal
0224-HJAPT,0.41874796882995674,Dormant
8086-OVPWV,0.747444920705633,At Risk
9430-FRQOC,0.7341900208990964,At Risk
7639-OPLNG,0.026173179041974207,Loyal
3074-GQWYX,0.6090320553626732,At Risk
1492-QGCLU,0.13284662412598738,Loyal
6845-RGTYS,0.5147018293447546,Dormant
7328-OWMOM,0.03361003415970838,Loyal
4418-LZMSV,0.15626800371847122,Loyal
5155-AZQPB,0.13284551108360657,Loyal
8861-HGGKB,0.6168044208486351,At Risk
1087-GRUYI,0.018275258582866688,Loyal
7065-YUNRY,0.6240729404079107,At Risk
7694-VLBWQ,0.2792356985651064,Dormant
2546-KZAAT,0.06321953501901004,Loyal
0181-RITDD,0.07646027778651115,Loyal
5989-PGKJB,0.6167041076693061,At Risk
4795-KTRTH,0.7304329909210437,At Risk
8272-ONJLV,0.2098723784382941,Dormant
1488-PBLJN,0.02593038288575971,Loyal
0308-GIQJT,0.11363544426944285,Loyal
3778-FOAQW,0.03653430032548498,Loyal
4452-ROHMO,0.02933220477388162,Loyal
6481-OGDOO,0.07361111530697621,Loyal
3090-LETTY,0.265740835422114,Dormant
5349-AZPEW,0.39938090810896154,Dormant
3753-TSEMP,0.5352903302958357,Dormant
8305-VHZBZ,0.5320769876740346,Dormant
9720-JJJOR,0.0655775673180544,Loyal
8100-HZZLJ,0.21260453602391757,Dormant
8775-ERLNB,0.8008393919099762,At Risk
8309-IEYJD,0.7486888808432837,At Risk
9172-JITSM,0.5492273309259026,Dormant
6298-QDFNH,0.49229058962934547,Dormant
7398-HPYZQ,0.017256134679833345,Loyal
3546-GHEAE,0.026669806747343545,Loyal
7361-YPXFS,0.0953443278917583,Loyal
6557-BZXLQ,0.39500662616396987,Dormant
2550-QHZGP,0.050280746915821635,Loyal
7519-JTWQH,0.10320409170036915,Loyal
2538-OIMXF,0.4271572233267314,Dormant
8543-MSDMF,0.37686066116125744,Dormant
9961-JBNMK,0.5480928417946973,Dormant
1170-SASML,0.25925757357554835,Dormant
4872-JCVCA,0.019482358855085622,Loyal
5346-BZCHP,0.01676185157032249,Loyal
2038-LLMLM,0.45062678805469863,Dormant
6173-ITPWD,0.34449933864783094,Dormant
9734-UYXQI,0.5971607588439276,Dormant
1216-BGTSP,0.343317570972053,Dormant
4138-NAXED,0.2314527723875933,Dormant
2189-UXTKY,0.16746837315012505,Loyal
0744-BIKKF,0.016572772074863684,Loyal
7483-IQWIB,0.4230259013545011,Dormant
5248-KWLAR,0.02318611954548801,Loyal
4958-GZWIY,0.40851445197909175,Dormant
7996-MHXLW,0.01680622306756947,Loyal
7833-PKIHD,0.04680181495779192,Loyal
7061-OVMIM,0.03361003415970838,Loyal
5153-RTHKF,0.44994077498237434,Dormant
1852-QSWCD,0.013323676997581428,Loyal
4832-VRBMR,0.2012301036313278,Dormant
9079-LWTFD,0.2283177517021581,Dormant
6356-ELRKD,0.8536117057567038,At Risk
8624-GIOUT,0.1381478594623308,Loyal
3392-EHMNK,0.0629759196413177,Loyal
5986-WWXDV,0.034719551720620336,Loyal
3061-BCKYI,0.09886294619353617,Loyal
6179-GJPSO,0.37726962239729467,Dormant
7901-TBKJX,0.4474259416782612,Dormant
7228-PAQPD,0.07958760751632897,Loyal
3177-LASXD,0.7691360596681077,At Risk
7746-QYVCO,0.0670269201113708,Loyal
5804-HYIEZ,0.46177478463041877,Dormant
9919-FZDED,0.025656559853403097,Loyal
5934-TSSAU,0.3171295808300374,Dormant
3486-KHMLI,0.07587422586328962,Loyal
4897-QSUYC,0.5320769876740346,Dormant
1084-UQCHV,0.7503425237661155,At Risk
8290-YWKHZ,0.5041689565213785,Dormant
2955-BJZHG,0.41957469268842545,Dormant
3806-DXQOM,0.4281960715153936,Dormant
6784-XYJAE,0.09239276785240734,Loyal
3933-DQPWX,0.032485876730767,Loyal
6661-EIPZC,0.14231398175348617,Loyal
8957-THMOA,0.017011923050444782,Loyal
2251-PYLPB,0.017598857173197584,Loyal
5555-RNPGT,0.10345957645664682,Loyal
1057-FOGLZ,0.08339787621943276,Loyal
9300-RENDD,0.8695080540676239,At Risk
0761-AETCS,0.3023120310726492,Dormant
8087-LGYHQ,0.7579716443326721,At Risk
4137-BTIKL,0.5482183761603074,Dormant
2190-BCXEC,0.2349965717713636,Dormant
6227-FBDXH,0.1447607016688245,Loyal
2153-MREFK,0.1878425433355454,Loyal
2911-WDXMV,0.3831513606033493,Dormant
7206-PQBBZ,0.5508284546347606,Dormant
3106-ULWFW,0.7019481234413183,At Risk
0925-VYDLG,0.6186894973056969,At Risk
4547-FZJWE,0.050771351672377896,Loyal
7422-WNBTY,0.49122128412914173,Dormant
0842-IWYCP,0.13049587000853885,Loyal
3521-HTQTV,0.015937141856111496,Loyal
3744-ZBHON,0.17331965240908676,Loyal
3373-DIUUN,0.018030295939314496,Loyal
8383-SGHJU,0.04425950419569781,Loyal
7607-QKKTJ,0.20791860573057575,Dormant
7707-PYBBH,0.09039396703644398,Loyal
8984-HPEMB,0.03953044820180723,Loyal
4349-GFQHK,0.627249113968192,At Risk
4139-DETXS,0.017113372529337437,Loyal
9779-DPNEJ,0.49229058962934547,Dormant
9805-FILKB,0.03435093996763873,Loyal
5793-YOLJN,0.01606012247016795,Loyal
0673-IGUQO,0.24117246157240482,Dormant
4123-FCVCB,0.12765470507660334,Loyal
8819-IMISP,0.5084099946886368,Dormant
7802-EFKNY,0.6126991287373349,At Risk
8311-UEUAB,0.055093981545022354,Loyal
5858-EAFCZ,0.5411773188903971,Dormant
8035-BUYVG,0.12384947948924226,Loyal
1163-ONYEY,0.16684232105197627,Loyal
9787-XVQIU,0.8413945592058147,At Risk
8945-MUQUF,0.2012291400447491,Dormant
5656-MJEFC,0.025072348420032083,Loyal
6082-OQFBA,0.03653430032548498,Loyal
8051-HJRLT,0.8112665565309917,At Risk
8974-OVACP,0.39738603655343024,Dormant
4010-YLMVT,0.2820985012791014,Dormant
1379-FRVEB,0.6620291122704061,At Risk
8612-GXIDD,0.026303178166648962,Loyal
6288-CHQJB,0.02037431698744199,Loyal
8160-HOWOX,0.3981376089357266,Dormant
3023-GFLBR,0.3124347987702672,Dormant
6648-INWPS,0.1343054061058692,Loyal
4223-BKEOR,0.05726954155618886,Loyal
4079-VTGLK,0.06038658690896973,Loyal
1763-WQFUK,0.383113604948005,Dormant
1391-UBDAR,0.6122068386148977,At Risk
8894-JVDCV,0.11754988960134939,Loyal
2023-VQFDL,0.09227623802912398,Loyal
1345-GKDZZ,0.10375338000152204,Loyal
2014-MKGMH,0.32722508363412056,Dormant
5628-FCGYG,0.5381041005669108,Dormant
2560-WBWXF,0.01680622306756947,Loyal
0248-IPDFW,0.5947795521215193,Dormant
7978-DKUQH,0.41731940679629026,Dormant
4335-UPJSI,0.019247622879859594,Loyal
0524-IAVZO,0.5415602707945758,Dormant
2737-YNGYW,0.6745577441124205,At Risk
1784-EZDKJ,0.33651632612902743,Dormant
9297-FVVDH,0.035350116271616994,Loyal
8007-YYPWD,0.020763030214879057,Loyal
7101-HRBLJ,0.01793712832344097,Loyal
5159-YFPKQ,0.7238166203976202,At Risk
6635-CPNUN,0.3883931558607758,Dormant
4021-RQSNY,0.7213163799127805,At Risk
5453-YBTWV,0.038893292008293306,Loyal
5039-LZRQT,0.04777639736725787,Loyal
2931-VUVJN,0.1046138759077655,Loyal
9061-TIHDA,0.6914658079993357,At Risk
8699-ASUFO,0.5975456180259096,Dormant
6418-PIQSP,0.016957630552407493,Loyal
8220-OCUFY,0.06913289053969845,Loyal
3995-WFCSM,0.5067074857301318,Dormant
1895-QTKDO,0.3697192125372773,Dormant
2038-OEQZH,0.7015538251063608,At Risk
1178-PZGAB,0.03623527277757895,Loyal
7927-AUXBZ,0.32661435139209005,Dormant
2626-VEEWG,0.01680622306756947,Loyal
2878-RMWXY,0.04047740213222048,Loyal
1657-DYMBM,0.022072966246990944,Loyal
7311-MQJCH,0.05775083211139496,Loyal
7375-WMVMT,0.04364087125142775,Loyal
1136-XGEQU,0.09694221547814295,Loyal
2530-FMFXO,0.09003468001872428,Loyal
6844-DZKRF,0.3863670502908373,Dormant
4695-WJZUE,0.770452327027339,At Risk
7619-ODSGN,0.15590000830004558,Loyal
5970-GHJAW,0.019504594199193596,Loyal
8879-XUAHX,0.03953044820180723,Loyal
3689-MOZGR,0.22849677059997184,Dormant
4195-PNGZS,0.01698987908232893,Loyal
5003-XZWWO,0.026200410335365045,Loyal
3988-RQIXO,0.8845895430688843,At Risk
7622-FWGEW,0.023980482201600227,Loyal
6922-NCEDI,0.02836046932323857,Loyal
2514-GINMM,0.8695080540676239,At Risk
9891-NQDBD,0.03426186139532555,Loyal
6131-IUNXN,0.07127732833692649,Loyal
8548-AWOFC,0.10579164327537018,Loyal
9798-DRYDS,0.08905478138483947,Loyal
8532-UEFWH,0.018138292864485768,Loyal
6296-DDOOR,0.11625031066112729,Loyal
7951-VRDVK,0.05745305061977514,Loyal
5931-FLJJF,0.5167519566440253,Dormant
4815-YOSUK,0.06752249254409928,Loyal
2659-VXMWZ,0.21210188666702365,Dormant
0380-NEAVX,0.3615568559610681,Dormant
3207-OYBWH,0.2785201677610191,Dormant
4285-GYRQC,0.7608604314274205,At Risk
7216-EWTRS,0.9076928288343956,At Risk
4365-MSDYN,0.10813971348120914,Loyal
7036-TYDEC,0.15945358803766385,Loyal
5802-ADBRC,0.23693392077111466,Dormant
8076-FEZKJ,0.049479471028230006,Loyal
5197-YPYBZ,0.026587809069865288,Loyal
8337-MSSXB,0.6966059350458822,At Risk
4312-GVYNH,0.025457291249078463,Loyal
8495-LJDFO,0.24751818907944645,Dormant
0839-JTCUD,0.025092472046888536,Loyal
5494-WOZRZ,0.018494425633477373,Loyal
1302-UHBDD,0.45752161400866664,Dormant
2234-EOFPT,0.01822839975260947,Loyal
8619-IJNDK,0.01523350055487778,Loyal
8378-LKJAF,0.36891442380057493,Dormant
8182-BJDSI,0.5304406622204643,Dormant
2528-HFYZX,0.5250536867803867,Dormant
1153-GNOLC,0.1667332087806163,Loyal
3298-QEICA,0.02735312500503541,Loyal
0788-DXBFY,0.046999622669642326,Loyal
3597-YASZG,0.10047127562171812,Loyal
3496-LFSZU,0.5522007379770287,Dormant
5242-UOWHD,0.018030295939314496,Loyal
2482-CZGBB,0.568417219404416,Dormant
6479-SZPLM,0.018275258582866688,Loyal
8097-VBQTZ,0.06996871355718028,Loyal
4500-HKANN,0.027160417580901635,Loyal
9917-KWRBE,0.09201961769196712,Loyal
3420-ZDBMA,0.5287051096256136,Dormant
2212-LYASK,0.11300516390545594,Loyal
1393-IMKZG,0.6819822749301165,At Risk
8069-RHUXK,0.025937498857664647,Loyal
3398-GCPMU,0.01809486561819261,Loyal
2908-WGAXL,0.01610266679228162,Loyal
3378-AJRAO,0.032728250132385964,Loyal
1013-QCWAM,0.44424581106450545,Dormant
0866-QLSIR,0.0379904071202914,Loyal
6050-FFXES,0.09198024522153243,Loyal
7181-BQYBV,0.8786274724413,At Risk
0362-RAOQO,0.018275258582866688,Loyal
9554-DFKIC,0.12124971409247012,Loyal
5527-ACHSO,0.1382403559536636,Loyal
0829-DDVLK,0.048405573959066604,Loyal
1399-UBQIU,0.33576980386945615,Dormant
1813-JLKWR,0.02441814516198158,Loyal
0336-PIKEI,0.017159413992944503,Loyal
7322-OCWHC,0.021007254559042083,Loyal
9537-VHDTA,0.3851596335192478,Dormant
4957-TIALW,0.047272758952557344,Loyal
2054-PJOCK,0.04896090761250718,Loyal
9150-HEPMB,0.050938779346850434,Loyal
9030-QGZNL,0.026669806747343545,Loyal
6204-IEUXJ,0.5976340767270333,Dormant
3126-WQMGH,0.1997662409848142,Loyal
4529-CKBCL,0.747444920705633,At Risk
2506-CLAKW,0.6582726174687473,At Risk
7176-WRTNX,0.16010320816344337,Loyal
1583-IHQZE,0.5809489163596697,Dormant
5732-IKGQH,0.23174910518682007,Dormant
9239-GZHZE,0.02593038288575971,Loyal
7205-BAIAD,0.01807796348962997,Loyal
0151-ONTOV,0.7669816346736478,At Risk
4140-MUHUG,0.770452327027339,At Risk
0093-EXYQL,0.4381145824656184,Dormant
8064-RAVOH,0.5947795521215193,Dormant
0219-QAERP,0.03361003415970838,Loyal
0320-JDNQG,0.6126458450729099,At Risk
7180-PISOG,0.8413945592058147,At Risk
9168-INPSZ,0.43540820852735557,Dormant
3571-RFHAR,0.4124406109613748,Dormant
0015-UOCOJ,0.30705910656868074,Dormant
5334-AFQJB,0.011670676160370397,Loyal
2754-SDJRD,0.7205885210977502,At Risk
9578-VRMNM,0.22536931125747253,Dormant
1587-FKLZB,0.3219764104916159,Dormant
6140-QNRQQ,0.7757663727116131,At Risk
8963-JLGJT,0.26306768043081824,Dormant
4307-KTUMW,0.4530331306103024,Dormant
1465-LNTLJ,0.1870314728630579,Loyal
5440-FLBQG,0.14522820589407825,Loyal
2135-DQWAQ,0.7750097676487183,At Risk
4056-QHXHZ,0.05167470173525272,Loyal
7470-MCQTK,0.32292837439810385,Dormant
7488-MXJIV,0.770452327027339,At Risk
7401-JIXNM,0.028071328037044468,Loyal
9339-FIIJL,0.024332551122290286,Loyal
2027-FECZV,0.6555684257235165,At Risk
2672-DZUOY,0.7338289407074744,At Risk
4706-DGAHW,0.6215480925709371,At Risk
3870-MQAMG,0.39558171369158757,Dormant
6670-MFRPK,0.045891495374052134,Loyal
6177-PEVRA,0.032395329209607,Loyal
4800-CZMPC,0.24930950663339896,Dormant
4813-HQMGZ,0.614079124908058,At Risk
7579-KKLOE,0.015858055361341262,Loyal
7377-DMMRI,0.4296341432946,Dormant
8402-EIVQS,0.11386622596781777,Loyal
4947-DSMXK,0.39812335474589483,Dormant
7245-NIIWQ,0.6487580540013785,At Risk
0002-ORFBO,0.09208110075891068,Loyal
3324-OIRTO,0.09290143815147774,Loyal
5414-OFQCB,0.0340883978188976,Loyal
4967-WPNCF,0.017725861808789538,Loyal
8552-OBVRU,0.399580087027333,Dormant
8499-BRXTD,0.04356804719548051,Loyal
9154-QDGTH,0.33690705090936013,Dormant
8197-BFWVU,0.021007254559042083,Loyal
2577-GVSIL,0.08657540667576584,Loyal
9367-OIUXP,0.1308755927202917,Loyal
6770-UAYGJ,0.018138292864485768,Loyal
6463-HHXJR,0.032094443153589856,Loyal
7928-VJYAB,0.4987858227564138,Dormant
1187-WILMM,0.02091841589165027,Loyal
9776-OJUZI,0.26940129753292896,Dormant
